OID_,Id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,loc_type,parent_sta,timezone,wheelchair,count,coord_x,coord_y,dist_ctr
373,0,480,222,Green + Plymouth Green, ,42.303598999999998,-83.692577000000000, , , , , ,1,1,278062.792100000195205,4686995.758199999108911,4213.365544499813950
374,0,481,223,Plymouth + Commonwealt, ,42.303756000000000,-83.697841999999994, , , , , ,1,1,277629.343299999833107,4687026.943600000813603,3898.784092034195055
375,0,482,225,Plymouth west Prairie, ,42.302715999999997,-83.702725999999998, , , , , ,1,1,277223.079400000162423,4686924.235200000926852,3532.318666583003960
376,0,483,226,Plymouth + EPA Lab, ,42.302546999999997,-83.710183000000001, , , , , ,1,1,276607.780799999833107,4686925.025800000876188,3126.622523681412986
377,0,484,227,Plymouth + Beal, ,42.300373999999998,-83.714753999999999, , , , , ,1,1,276223.278900000266731,4686695.736600000411272,2716.657509062845747
378,0,485,228,Plymouth + Bishop, ,42.298996000000002,-83.717447000000007, , , , , ,1,1,275996.390999999828637,4686549.802500000223517,2471.763068416144506
379,0,486,235,Maiden Lane + Broadway, ,42.289121000000002,-83.736875999999995, , , , , ,2,1,274359.432599999941885,4685504.562899999320507,1127.790689580690696
380,0,487,237,Maiden Lane + Island, ,42.287846999999999,-83.733703000000006, , , , , ,1,1,274616.503299999982119,4685354.679300000891089,925.208041202772620
381,0,488,238,E Medical Center Dr + Rogel Cancer Ctr, ,42.285297999999997,-83.730945000000006, , , , , ,1,1,274834.822200000286102,4685064.319399999454618,640.322016391801412
382,0,489,239,E Medical Center Dr + Taubman Ctr, ,42.284393000000001,-83.727418999999998, , , , , ,1,1,275122.339599999599159,4684954.497500000521541,658.999790283875313
383,0,490,240,Univ of Michigan - Mott Hospital, ,42.281475999999998,-83.728744000000006, , , , , ,1,1,275002.697300000116229,4684634.077700000256300,348.292036972679909
384,0,491,241,Observatory + Washington Hts, ,42.280144999999997,-83.731142000000006, , , , , ,1,1,274800.213200000114739,4684492.618400000035763,101.289477739664662
385,0,492,242,Observatory + N University, ,42.278227000000001,-83.731043999999997, , , , , ,1,1,274801.459400000050664,4684279.371999999508262,177.040225125950087
386,0,495,248,Fifth Ave + Huron, ,42.281063000000003,-83.746110000000002, , , , , ,1,1,273569.205099999904633,4684634.280200000852346,1164.926980892996653
387,0,497,253,Fuller + Fuller Park, ,42.286833000000001,-83.728675999999993, , , , , ,2,1,275027.380099999718368,4685228.773800000548363,852.372541209820952
388,0,498,254,Fuller + Cedar Bend, ,42.287050999999998,-83.723134999999999, , , , , ,1,1,275485.030299999751151,4685238.345699999481440,1111.489120971810507
389,0,499,258,Huron Parkway + Glazier Way, ,42.286844000000002,-83.703473000000002, , , , , ,2,1,277105.495500000193715,4685163.663499999791384,2497.235981044336313
390,0,500,260,Geddes + Huron Parkway, ,42.277400999999998,-83.698019000000002, , , , , ,2,1,277521.951000000350177,4684100.781400000676513,2824.834965083213774
391,0,501,261,Geddes + Sumac Lane, ,42.276721999999999,-83.691237000000001, , , , , ,2,1,278078.849299999885261,4684007.673399999737740,3388.941376125555962
392,0,502,262,Geddes + Earhart, ,42.274580999999998,-83.682221999999996, , , , , ,1,1,278814.792799999937415,4683746.455000000074506,4155.277031527102736
393,0,503,263,Dixboro + Geddes, ,42.274102999999997,-83.671289000000002, , , , , ,1,1,279714.763700000010431,4683665.018999999389052,5056.769732363759431
394,0,504,266,WCC + Student Center Building, ,42.264358999999999,-83.664293000000001, , , , , ,1,1,280257.855600000359118,4682564.905799999833107,5847.962275638156825
395,0,505,267,Trinity Health - Ann Arbor Hospital, ,42.267080000000000,-83.655479000000000, , , , , ,1,1,280994.282200000248849,4682844.345599999651313,6475.715411788383790
396,0,506,271,Huron River + Hewitt, ,42.259633999999998,-83.649562000000003, , , , , ,2,1,281456.576299999840558,4682002.294199999421835,7165.216553036748337
397,0,507,272,Huron River + Westview, ,42.259478999999999,-83.645242999999994, , , , , ,1,1,281812.309999999590218,4681974.003900000825524,7510.015979868164322
398,0,508,273,Huron River + Superior, ,42.257434000000003,-83.638538999999994, , , , , ,2,1,282358.277400000020862,4681729.756300000473857,8106.041159822484587
399,0,509,281,Washtenaw + Adams, ,42.243605000000002,-83.616231999999997, , , , , ,1,1,284151.232800000347197,4680137.331499999389052,10367.021306511489456
400,0,510,282,Adams + Washtenaw, ,42.243492000000003,-83.616000999999997, , , , , ,1,1,284169.906999999657273,4680124.197899999096990,10389.460693249002361
401,0,511,283,Adams + Cross, ,42.246535000000002,-83.616056000000000, , , , , ,1,1,284175.748900000005960,4680462.246899999678135,10259.199145032447632
402,0,512,287,N- Cross west of College, ,42.245780000000003,-83.622499000000005, , , , , ,1,1,283641.583700000308454,4680394.757799999788404,9796.538107330714411
403,0,513,292,Huron River + Cornell, ,42.256965999999998,-83.635037999999994, , , , , ,2,1,282645.471599999815226,4681668.843200000002980,8397.186806820242055
404,0,514,293,Huron River + Superior, ,42.257621000000000,-83.638953999999998, , , , , ,2,1,282324.687099999748170,4681751.582800000905991,8067.097969251493851
405,0,515,294,Huron River + Westview, ,42.259518000000000,-83.645039999999995, , , , , ,2,1,281829.189699999988079,4681977.814400000497699,7524.720577166349358
406,0,516,301,Geddes + Dixboro, ,42.274422999999999,-83.672555000000003, , , , , ,1,1,279611.472599999979138,4683703.831199999898672,4948.825270642380019
407,0,517,302,Geddes + Earhart, ,42.274678999999999,-83.681501999999995, , , , , ,1,1,278874.513600000180304,4683755.466499999165535,4212.721130724214163
408,0,518,303,Geddes + Sumac, ,42.276743000000003,-83.691030999999995, , , , , ,2,1,278095.911100000143051,4684009.468200000002980,3405.643018272714471
409,0,519,305,Huron Parkway + Lakehaven, ,42.284134999999999,-83.701271000000006, , , , , ,1,1,277277.508399999700487,4684857.073100000619888,2595.121514288830440
410,0,520,306,Glazier Way + Huron Pkw, ,42.287844999999997,-83.704345000000004, , , , , ,2,1,277037.128899999894202,4685277.105599999427795,2468.293545311491471
411,0,521,308,N- Fuller east of Bonisteel, ,42.287508000000003,-83.718028000000004, , , , , ,1,1,275907.740299999713898,4685275.630400000140071,1457.649439071372626
412,0,522,310,Fuller + Fuller Park, ,42.287101999999997,-83.728317000000004, , , , , ,2,1,275057.938799999654293,4685257.696100000292063,890.618303097467560
413,0,526,320,W - Observatory at Ann, ,42.282088999999999,-83.731182000000004, , , , , ,1,1,274803.842899999581277,4684708.598500000312924,287.122536023441057
414,0,527,322,W- Washtenaw south of S U, ,42.274881000000001,-83.731168999999994, , , , , ,1,1,274779.227500000037253,4683908.141699999570847,530.466715157536669
415,0,528,323,W- Washtenaw south of Hill, ,42.272247999999998,-83.727879000000001, , , , , ,1,1,275041.180300000123680,4683607.055199999362230,889.111089521965823
416,0,529,324,W- Washtenaw south of Cambridge, ,42.270443000000000,-83.725624999999994, , , , , ,1,1,275220.655100000090897,4683400.661399999633431,1150.413425767300396
417,0,530,325,Washtenaw + Wayne, ,42.268875999999999,-83.723598999999993, , , , , ,2,1,275382.181599999777973,4683221.303300000727177,1383.996792346126995
418,0,531,326,Washtenaw + Austin, ,42.267257999999998,-83.721543999999994, , , , , ,1,1,275545.927299999631941,4683036.209400000050664,1625.930704332760115
419,0,532,327,W- Washtenaw south of Brockman, ,42.265455000000003,-83.719252999999995, , , , , ,2,1,275728.491200000047684,4682829.954399999231100,1897.154283528004498
420,0,533,328,Washtenaw + Tuomy, ,42.262121999999998,-83.715017000000003, , , , , ,1,1,276066.078599999658763,4682448.685699999332428,2401.115183328317016
421,0,534,329,Washtenaw + Stadium, ,42.260612000000002,-83.713106999999994, , , , , ,1,1,276218.282700000330806,4682275.983400000259280,2629.656532092063571
422,0,535,330,S- Washtenaw west of Manchester, ,42.259064000000002,-83.709996000000004, , , , , ,1,1,276469.430300000123680,4682095.910900000482798,2922.711811406480592
423,0,536,332,Washtenaw + Platt Rd., ,42.257556999999998,-83.699912999999995, , , , , ,1,1,277295.867600000463426,4681902.138699999079108,3614.678189393977391
424,0,537,333,Washtenaw + Huron Pkw, ,42.256495000000001,-83.695055999999994, , , , , ,1,1,277692.796699999831617,4681771.513900000602007,3993.682783103836300
425,0,538,335,Washtenaw + Carpenter, ,42.253725000000003,-83.679652000000004, , , , , ,1,1,278953.838200000114739,4681423.809299999848008,5197.896662284273589
426,0,539,336,Washtenaw + Dalton, ,42.252738999999998,-83.674732000000006, , , , , ,1,1,279356.281899999827147,4681301.556600000709295,5598.347256981258397
427,0,540,337,Washtenaw + Foster, ,42.251105000000003,-83.666798999999997, , , , , ,1,1,280005.054100000299513,4681099.580700000748038,6252.092980157452075
428,0,541,338,Washtenaw Ave + Spice Tree, ,42.250943999999997,-83.665560999999997, , , , , ,1,1,280106.629399999976158,4681078.504499999806285,6349.354557783671225
429,0,542,339,Washtenaw + Golfside, ,42.249997999999998,-83.660573999999997, , , , , ,1,1,280514.775100000202656,4680960.588400000706315,6759.134184983512569
430,0,543,340,S- Washtenaw west of Welman, ,42.249687000000002,-83.655902999999995, , , , , ,1,1,280899.061499999836087,4680914.023399999365211,7114.447013127091850
431,0,544,341,S- Washtenaw east of  Brookside, ,42.249035999999997,-83.650865999999994, , , , , ,2,1,281312.372100000269711,4680828.784199999645352,7516.911089739652198
432,0,545,342,Washtenaw + Hewitt Rd., ,42.248468000000003,-83.646951999999999, , , , , ,1,1,281633.326299999840558,4680755.665699999779463,7834.112617128021157
433,0,546,343,S- Washtenaw east of Berkeley, ,42.247844000000001,-83.642071999999999, , , , , ,2,1,282033.792100000195205,4680673.870400000363588,8226.896307379813152
434,0,547,344,Washtenaw + Mansfield, ,42.247191999999998,-83.636821999999995, , , , , ,2,1,282464.696200000122190,4680588.043800000101328,8650.212803925287517
435,0,548,345,Washtenaw + Roosevelt, ,42.246628000000001,-83.632311000000001, , , , , ,2,1,282834.939500000327826,4680513.900299999862909,9015.337256647460890
436,0,549,346,Washtenaw + Summit, ,42.245173000000001,-83.624257000000000, , , , , ,2,1,283494.460099999792874,4680331.821599999442697,9689.182842738837280
437,0,550,347,S- Washtenaw west of Perrin, ,42.243671999999997,-83.620191000000005, , , , , ,1,1,283824.807000000029802,4680154.813699999824166,10063.425871759876827
438,0,551,348,Cross + Ballard, ,42.245829000000001,-83.618565000000004, , , , , ,1,1,283966.331899999640882,4680390.211300000548363,10095.092658744808432
439,0,552,349,N- Washtenaw west of Roosevelt, ,42.246811000000001,-83.632536999999999, , , , , ,1,1,282816.921500000171363,4680534.797900000587106,8990.030406011197556
440,0,553,350,Washtenaw + Mansfield, ,42.247430999999999,-83.637478000000002, , , , , ,1,1,282411.394999999552965,4680616.259600000455976,8589.924554695562620
441,0,554,351,Washtenaw + Berkeley, ,42.248058000000000,-83.642617999999999, , , , , ,1,1,281989.482300000265241,4680699.031799999997020,8175.985331039758421
442,0,555,352,Washtenaw + Hewitt, ,42.248556999999998,-83.646383000000000, , , , , ,1,1,281680.577800000086427,4680764.089700000360608,7871.928230233322211
443,0,556,353,Washtenaw + Hewitt, ,42.248859000000003,-83.648702000000000, , , , , ,1,1,281490.296099999919534,4680803.573699999600649,7685.378233708834159
444,0,558,355,Washtenaw + Welman, ,42.249791999999999,-83.655152000000001, , , , , ,2,1,280961.383899999782443,4680923.751000000163913,7163.895792457416064
445,0,559,356,Washtenaw + Golfside, ,42.250075000000002,-83.659426999999994, , , , , ,1,1,280609.671199999749660,4680966.182900000363588,6837.868012745426313
446,0,560,357,Washtenaw + Spice Tree, ,42.250886999999999,-83.664556000000005, , , , , ,1,1,280189.343899999745190,4681069.579900000244379,6424.386632156210908
447,0,561,358,N- Washtenaw opposite Deake, ,42.251541000000003,-83.667800999999997, , , , , ,1,1,279923.906100000254810,4681150.585899999365211,6156.246720325901151
448,0,562,359,Washtenaw + Glencoe Hills, ,42.252859999999998,-83.674612999999994, , , , , ,1,1,279366.521200000308454,4681314.684699999168515,5599.509396461268807
449,0,563,360,Washtenaw + Crystal, ,42.253615000000003,-83.678381999999999, , , , , ,1,1,279058.224600000306964,4681408.297800000756979,5292.185574923319109
450,0,564,361,Washtenaw + Chalmers, ,42.256202999999999,-83.692625000000007, , , , , ,1,1,277892.311800000257790,4681732.743499999865890,4169.506983507281802
451,0,565,362,N- Washtenaw west of Huron Pkwy, ,42.257339999999999,-83.698254000000006, , , , , ,1,1,277431.957700000144541,4681873.703199999406934,3732.452378361897900
452,0,566,363,N- Washtenaw west of Glenwood, ,42.257978000000001,-83.701402000000002, , , , , ,1,1,277174.520899999886751,4681952.785199999809265,3492.956796138797927
453,0,567,364,Washtenaw + Arlington, ,42.258398999999997,-83.703547999999998, , , , , ,2,1,276998.979399999603629,4682005.154699999839067,3333.393884100911237
454,0,568,365,Manchester Park, ,42.258389999999999,-83.710099000000000, , , , , ,1,1,276458.551400000229478,4682021.336400000378489,2976.349739935787511
455,0,569,366,Washtenaw + Sheridan, ,42.259183000000000,-83.709565999999995, , , , , ,1,1,276505.321499999612570,4682107.996400000527501,2934.780935536967263
456,0,570,367,Washtenaw + Stadium, ,42.260522000000002,-83.712799000000004, , , , , ,1,1,276243.370400000363588,4682265.179700000211596,2652.888802229408157
457,0,571,368,E- Washtenaw east of Tuomy, ,42.262186000000000,-83.714871000000002, , , , , ,1,1,276078.348100000061095,4682455.408500000834465,2402.488240590224450
458,0,572,369,Washtenaw + Brockman, ,42.266061999999998,-83.719860999999995, , , , , ,2,1,275680.496100000105798,4682898.961500000208616,1813.188087123963896
459,0,573,370,Washtenaw + Devonshire, ,42.267474999999997,-83.721698000000004, , , , , ,2,1,275533.996000000275671,4683060.712500000372529,1598.769960898935551
460,0,574,371,Washtenaw + Wayne, ,42.269030000000001,-83.723641999999998, , , , , ,2,1,275379.182199999690056,4683238.517899999395013,1367.471143420310909
461,0,575,372,Washtenaw + Cambridge, ,42.271299999999997,-83.726438999999999, , , , , ,1,1,275156.568799999542534,4683497.978099999949336,1034.969705530312012
462,0,576,373,Washtenaw + Hill, ,42.272683999999998,-83.728268000000000, , , , , ,2,1,275010.650299999862909,4683656.499700000509620,832.003105092725718
463,0,577,374,Washtenaw + S University, ,42.275100000000002,-83.731370999999996, , , , , ,1,1,274763.349200000055134,4683932.995400000363588,504.084583408231595
464,0,578,375,Observatory + E Medical Center Dr, ,42.281801999999999,-83.730963000000003, , , , , ,1,1,274820.878899999894202,4684676.148600000888109,262.645778510480454
465,0,581,379,S- William east of Division, ,42.277752000000000,-83.743809999999996, , , , , ,1,1,273747.011500000022352,4684260.487400000914931,985.502107267565862
466,0,582,380,State + William, ,42.277475000000003,-83.740804999999995, , , , , ,1,1,273993.830000000074506,4684221.742399999871850,753.893726625907448
467,0,583,381,State + S University, ,42.275095000000000,-83.740744000000007, , , , , ,1,1,273990.349299999885261,4683957.289799999445677,869.539125515140199
468,0,584,382,State + Monroe, ,42.273060000000001,-83.740713000000000, , , , , ,1,1,273985.628899999894202,4683731.228000000119209,1014.909419726603460
469,0,585,383,Packard + State, ,42.269691999999999,-83.739357999999996, , , , , ,1,1,274085.341000000014901,4683353.626299999654293,1252.265645416466668
470,0,586,384,Packard + McKinley, ,42.267890000000001,-83.737392000000000, , , , , ,1,1,274241.053700000047684,4683148.304300000891089,1371.826779468496625
471,0,587,385,Packard + Wells, ,42.265622000000000,-83.735006999999996, , , , , ,1,1,274429.672600000165403,4682890.128100000321865,1571.296315445483742
472,0,588,386,Packard + Granger, ,42.264077000000000,-83.733298000000005, , , , , ,1,1,274565.124499999918044,4682714.034099999815226,1727.590257875730913
473,0,589,387,Packard + Henry, ,42.261795999999997,-83.730846000000000, , , , , ,1,1,274759.248300000093877,4682454.246899999678135,1981.144695011801787
474,0,590,388,Packard + Baldwin, ,42.259562000000003,-83.729049000000003, , , , , ,1,1,274899.523799999617040,4682201.416500000283122,2240.973096112291842
475,0,591,389,Packard + Jorn, ,42.257370999999999,-83.727492999999996, , , , , ,1,1,275020.082499999552965,4681954.001299999654293,2499.389154517041334
476,0,592,390,Packard + Jewett, ,42.254475999999997,-83.725465999999997, , , , , ,1,1,275177.003100000321865,4681627.168299999088049,2845.211903206544775
477,0,593,392,Packard + Pine Valley, ,42.251579999999997,-83.723187999999993, , , , , ,1,1,275354.643400000408292,4681299.566199999302626,3199.565867135328972
478,0,594,394,Stone School + Packard, ,42.247311000000003,-83.719954999999999, , , , , ,1,1,275606.222199999727309,4680816.986300000920892,3725.640082057353993
479,0,595,395,Stone School + Eisenhower, ,42.243293000000001,-83.719885000000005, , , , , ,1,1,275597.746899999678135,4680370.619799999520183,4158.665875877058170
480,0,596,396,Stone School + Pebble Cr, ,42.241081000000001,-83.719830000000002, , , , , ,2,1,275594.440299999900162,4680124.841600000858307,4398.515368197840871
481,0,597,397,Stone School + Birch Hol, ,42.238629000000003,-83.720132000000007, , , , , ,2,1,275560.824900000356138,4679853.353399999439716,4658.654378697677203
482,0,598,398,Stone School + Pheasant Run, ,42.235382000000001,-83.720129999999997, , , , , ,1,1,275549.474499999545515,4679492.782800000160933,5011.787588537025840
483,0,599,399,Stone School + Champagne, ,42.232875999999997,-83.719645000000000, , , , , ,1,1,275580.611800000071526,4679213.224400000646710,5292.657698364804673
484,0,600,400,Ellsworth + Stone School, ,42.229809000000003,-83.718142999999998, , , , , ,1,1,275693.695100000128150,4678868.691199999302626,5651.296903710510378
485,0,601,401,Ellsworth + Shadowood, ,42.229928000000001,-83.713325999999995, , , , , ,1,1,276091.653599999845028,4678869.231799999251962,5732.967622044679956
486,0,602,402,Ellsworth + Jonathan, ,42.229992000000003,-83.710783000000006, , , , , ,1,1,276301.748100000433624,4678869.656999999657273,5786.532630847451401
487,0,603,403,Ellsworth + Braebur, ,42.230125000000001,-83.706795000000000, , , , , ,1,1,276631.338100000284612,4678873.960200000554323,5881.273512890646998
488,0,604,406,Platt + Williamsburg, ,42.235920999999998,-83.699882000000002, , , , , ,1,1,277222.251500000245869,4679499.474099999293685,5534.921793122035524
489,0,605,407,Platt + Verle, ,42.238739000000002,-83.699969999999993, , , , , ,1,1,277224.909500000067055,4679812.630499999970198,5258.859759247706279
490,0,606,408,Platt + Redwood, ,42.242313000000003,-83.700000000000003, , , , , ,1,1,277235.015999999828637,4680209.585799999535084,4918.767578959195816
491,0,607,409,Platt + Packard, ,42.244976999999999,-83.699032000000003, , , , , ,1,1,277324.262799999676645,4680502.879499999806285,4717.963523884758615
492,0,608,410,Packard + Fernwood, ,42.245094000000002,-83.693935999999994, , , , , ,1,1,277745.135099999606609,4680502.558399999514222,4963.217711110924029
493,0,609,412,Packard + Charing Cross, ,42.245168999999997,-83.689862000000005, , , , , ,1,1,278081.535400000400841,4680500.261600000783801,5177.077266693959245
494,0,610,413,Packard + Burton, ,42.245351999999997,-83.684884999999994, , , , , ,1,1,278492.817400000058115,4680507.624399999156594,5448.025554675410604
495,0,611,414,Packard + Carpenter, ,42.245406000000003,-83.682214000000002, , , , , ,1,1,278713.383899999782443,4680506.676300000399351,5603.814737641238935
496,0,612,415,Carpenter + Green Meadows, ,42.243779000000004,-83.680513000000005, , , , , ,1,1,278848.042299999855459,4680321.586500000208616,5829.717026330000408
497,0,613,416,Carpenter + Ridgewood, ,42.241624000000002,-83.680468000000005, , , , , ,1,1,278844.223399999551475,4680082.166799999773502,5998.418145560339326
498,0,614,417,Carpenter + Carpenter Place, ,42.239319000000002,-83.680408999999997, , , , , ,1,1,278841.036100000143051,4679826.053999999538064,6184.651673394252612
499,0,615,418,Carpenter + CenterValley, ,42.236877999999997,-83.680341999999996, , , , , ,2,1,278838.034400000236928,4679554.818299999460578,6387.403575690624166
500,0,616,419,Meijer svc drive + Carpen, ,42.231816000000002,-83.679485999999997, , , , , ,1,1,278890.987700000405312,4678990.484699999913573,6860.370561035902938
501,0,617,420,Meijer store on Carpenter Rd., ,42.232968000000000,-83.677757000000000, , , , , ,1,1,279037.695100000128150,4679113.921900000423193,6854.346930211694598
502,0,618,421,Carpenter + Center Valley, ,42.234782000000003,-83.680037999999996, , , , , ,2,1,278855.796500000171363,4679321.278000000864267,6578.722474827686710
503,0,619,422,Carpenter + Coachville S, ,42.239356000000001,-83.680195999999995, , , , , ,1,1,278858.741200000047684,4679829.609500000253320,6193.827843799779657
504,0,620,423,Carpenter + Ridgewood, ,42.241157000000001,-83.680271000000005, , , , , ,1,1,278858.846300000324845,4680029.797000000253320,6046.535355921328119
505,0,621,424,Carpenter + Green Meadows, ,42.243785000000003,-83.680323999999999, , , , , ,1,1,278863.657599999569356,4680321.761900000274181,5840.669311150462818
506,0,622,425,Packard + Grant, ,42.245404000000001,-83.678500000000000, , , , , ,1,1,279019.809500000439584,4680496.809499999508262,5832.964230284742371
507,0,623,427,Packard + Oakdale Ever Green Ap, ,42.245187999999999,-83.673043000000007, , , , , ,1,1,279469.299599999561906,4680458.676899999380112,6196.409844502353735
508,0,624,428,Packard + Torrey, ,42.244992000000003,-83.668576999999999, , , , , ,1,1,279837.096800000406802,4680425.355699999257922,6503.281441885320419
509,0,625,429,Packard + Foster, ,42.244911000000002,-83.665547000000004, , , , , ,1,1,280086.814199999906123,4680408.531700000166893,6711.736386714793298
510,0,626,430,Packard + Golfside, ,42.244875000000000,-83.661319000000006, , , , , ,1,1,280435.532999999821186,4680393.623900000005960,7002.458664498441067
511,0,627,431,Packard + Clubview, ,42.244973999999999,-83.654161999999999, , , , , ,2,1,281026.385300000198185,4680386.188699999824166,7496.756691673064779
512,0,628,432,Packard + Edison, ,42.245023000000003,-83.650805000000005, , , , , ,2,1,281303.533400000073016,4680383.003100000321865,7733.128314384722216
513,0,629,433,Packard + Hewitt, ,42.245097999999999,-83.646782000000002, , , , , ,1,1,281635.720900000073016,4680381.007500000298023,8018.962494066474392
514,0,630,434,Ypsilanti Community High School, ,42.245137000000000,-83.643367999999995, , , , , ,2,1,281917.536299999803305,4680376.589400000870228,8265.509824340015257
515,0,631,435,S- Cross east of Courtland, ,42.245168000000000,-83.640756999999994, , , , , ,2,1,282133.070199999958277,4680373.348500000312924,8455.493145507261943
516,0,632,436,Cross + Douglas, ,42.245215000000002,-83.638576000000000, , , , , ,1,1,282313.180800000205636,4680372.989900000393391,8614.067621150981722
517,0,633,437,Cross + Owendale, ,42.245246999999999,-83.636207999999996, , , , , ,2,1,282508.668300000019372,4680370.492699999362230,8788.094555763542303
518,0,634,438,Cross + Wallace, ,42.245283999999998,-83.632880999999998, , , , , ,1,1,282783.297299999743700,4680366.109500000253320,9034.452966391738300
519,0,635,439,Cross + Oakwood, ,42.245452999999998,-83.628760999999997, , , , , ,1,1,283123.806599999777973,4680374.375099999830127,9336.135453177419549
520,0,636,440,Cross + Oakwood, ,42.245550999999999,-83.628918999999996, , , , , ,1,1,283111.106399999931455,4680385.659900000318885,9319.792433091863131
521,0,637,441,Cross + Wallace, ,42.245395000000002,-83.632069999999999, , , , , ,1,1,282850.591699999757111,4680376.367100000381470,9090.002271099243444
522,0,638,442,Cross + Owendale, ,42.245331000000000,-83.635812000000001, , , , , ,2,1,282541.629900000058115,4680378.809200000017881,8813.501722027207506
523,0,639,443,Packard + Marion, ,42.245345000000000,-83.639876999999998, , , , , ,2,1,282206.286100000143051,4680390.752399999648333,8511.498608515723390
524,0,640,444,Cross St. + Courtland, ,42.245316000000003,-83.640957000000000, , , , , ,2,1,282117.078399999998510,4680390.294800000265241,8433.330014316443339
525,0,641,445,Packard + Kewanee, ,42.245289000000000,-83.643669000000003, , , , , ,2,1,281893.225499999709427,4680394.239199999719858,8235.665911571579272
526,0,642,446,Packard + Hewitt Rd., ,42.245204999999999,-83.647926999999996, , , , , ,1,1,281541.619099999777973,4680395.826099999248981,7930.356197654315110
527,0,643,447,Packard + Boston, ,42.245131000000001,-83.652865000000006, , , , , ,1,1,281133.940999999642372,4680400.288499999791384,7579.985898438960248
528,0,644,449,Packard + Dexter, ,42.245072000000000,-83.656854999999993, , , , , ,2,1,280804.531200000084937,4680403.999600000679493,7301.172876664702017
529,0,645,450,Packard + Golfside, ,42.245023000000003,-83.661259000000001, , , , , ,1,1,280440.997100000269711,4680409.903899999335408,6997.544627176966060
530,0,646,451,Packard + Foster, ,42.245049999999999,-83.665908999999999, , , , , ,1,1,280057.429499999620020,4680424.901900000870228,6678.407508782613149
531,0,647,452,Packard + Hawks, ,42.245199000000000,-83.670389000000000, , , , , ,2,1,279688.313299999572337,4680453.028500000014901,6369.464047658791969
532,0,648,453,Packard + Dalton, ,42.245356000000001,-83.674277000000004, , , , , ,1,1,279368.071000000461936,4680480.528999999165535,6104.940041767488765
533,0,649,454,Packard + Dayton, ,42.245471000000002,-83.677237000000005, , , , , ,2,1,279124.250300000421703,4680500.972699999809265,5907.655596923174926
534,0,650,455,Packard + Carpenter, ,42.245618999999998,-83.681551999999996, , , , , ,1,1,278768.748599999584258,4680528.608899999409914,5628.187502011061952
535,0,651,456,Packard + Burton, ,42.245513000000003,-83.684933000000001, , , , , ,1,1,278489.420699999667704,4680525.627599999308586,5432.702699684408799
536,0,652,457,Packard + Brandywine, ,42.245323999999997,-83.690179000000001, , , , , ,1,1,278055.924200000241399,4680518.299799999222159,5146.728977178856439
537,0,653,458,Packard + Fernwood, ,42.245254000000003,-83.694107000000002, , , , , ,1,1,277731.588299999944866,4680520.772099999710917,4940.521675817481082
538,0,654,459,Packard + Bellwood, ,42.245218999999999,-83.696364000000003, , , , , ,1,1,277545.245299999602139,4680522.779200000688434,4827.448231628613939
539,0,655,460,Platt + Packard, ,42.244537000000001,-83.700154999999995, , , , , ,1,1,277230.056900000199676,4680456.956700000911951,4705.322244639940436
540,0,656,461,Platt + Redwood, ,42.242071000000003,-83.700102999999999, , , , , ,1,1,277225.665300000458956,4680182.982200000435114,4936.881362706314576
541,0,657,462,Platt Rd. + Verle, ,42.238633000000000,-83.700074000000001, , , , , ,1,1,277215.954699999652803,4679801.131799999624491,5264.712995502681224
542,0,658,463,Platt + Williamsburg, ,42.235816999999997,-83.699993000000006, , , , , ,1,1,277212.725700000301003,4679488.215700000524521,5540.665812420135808
543,0,659,465,Ellsworth + Southeast Park, ,42.230373999999998,-83.702173999999999, , , , , ,2,1,277013.575100000016391,4678889.502800000831485,6002.196313774583359
544,0,660,466,Ellsworth + Braeburn, ,42.230249000000001,-83.707138000000000, , , , , ,1,1,276603.468700000084937,4678888.629399999976158,5858.371281945787814
545,0,661,467,Ellsworth + Jonathan, ,42.230099000000003,-83.710477999999995, , , , , ,1,1,276327.297100000083447,4678880.737900000065565,5782.938591246398573
546,0,662,468,Ellsworth + Shadowood, ,42.230029999999999,-83.714156000000003, , , , , ,1,1,276023.516300000250340,4678882.740599999204278,5703.861295093882291
547,0,663,470,Stone School  + Stone School Cir, ,42.234226000000000,-83.719598000000005, , , , , ,1,1,275589.276899999938905,4679363.012199999764562,5146.397364067690432
548,0,664,472,Stone School + Birch Hol, ,42.239510000000003,-83.719896000000006, , , , , ,1,1,275583.423100000247359,4679950.562699999660254,4567.320374331762650
549,0,665,473,Stone School + Baylis, ,42.241107999999997,-83.719774999999998, , , , , ,2,1,275599.074300000444055,4680127.695000000298023,4396.646764373642327
550,0,666,474,Stone School + Eisenhower, ,42.243769000000000,-83.719712999999999, , , , , ,1,1,275613.626799999736249,4680423.024299999698997,4110.899763746367171
551,0,667,476,Packard + King George, ,42.248759000000000,-83.720729000000006, , , , , ,1,1,275547.500699999742210,4680979.820699999108911,3553.542435726851181
552,0,668,477,Packard + Pine Valley, ,42.251928999999997,-83.723321999999996, , , , , ,1,1,275344.827999999746680,4681338.674799999222159,3159.286149056786599
553,0,669,479,Packard + Eastover, ,42.254992999999999,-83.725690000000000, , , , , ,1,1,275160.361899999901652,4681685.170600000768900,2785.290984122825648
