Id,Label,0,1,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,Authority,Hub,pageranks,modularity_class,stat_inf_class,clustering,eigencentrality,weighted indegree,weighted outdegree,Weighted Degree
1491,Scio Church + Oak Valley,-83.780594,42.256203,3,3,6,78,0.028642,0.049567,79840,0,81,0,0,0.00205,20,2,0.033333,0.203356,3,3,6
1495,Oak Valley + Tudor Time,-83.774925,42.251812,1,1,2,81,0.023083,0.032169,3829,0,81,0,0,0.000765,1,2,0,0.14281,1,1,2
1497,Hitchingham + Merritt,-83.620644,42.189301,1,1,2,46,0.042637,0.076223,272.5,0,17,0,0,0.000574,4,0,0,0.044612,1,1,2
1498,Huron River + Textile,-83.570465,42.203362,2,1,3,43,0.047619,0.082312,914,0,17,0,0,0.001233,4,0,0.166667,0.122826,2,1,3
1499,Huron River + Scooner Cove,-83.588661,42.211842,1,1,2,40,0.054342,0.098834,1118,0,17,0,0,0.001209,4,0,0,0.057713,1,1,2
1500,Civic Center Dr + Whittaker,-83.616074,42.20882,1,1,2,40,0.053093,0.093457,217,0,17,0,0,0.000793,4,0,0,0.09293,1,1,2
1501,Pennsylvania + Maple,-83.779434,42.268848,1,1,2,93,0.020742,0.032052,1811,0,81,0,0,0.000459,19,2,0,0.048856,1,1,2
1510,Textile + Tuttle Hill,-83.581177,42.202766,2,1,3,45,0.044272,0.080421,710,0,17,0,0,0.001152,4,0,0,0.086514,2,1,3
1511,Huron River + Ford Lake Park,-83.578003,42.208992,1,1,2,42,0.049667,0.086529,982,0,17,0,0,0.001223,4,0,0,0.097394,1,1,2
1512,Huron River + Lakecrest,-83.596909,42.211285,1,1,2,39,0.057025,0.108949,1186,0,17,0,0,0.001203,4,0,0,0.04858,1,1,2
1513,Huron River + Briarbrook,-83.605133,42.211926,1,2,3,38,0.059988,0.126878,1254,0,17,0,0,0.001198,4,0,0,0.044635,1,2,3
1515,Commerce + Federal,-83.775658,42.270073,1,1,2,92,0.021171,0.033544,1834,0,81,0,0,0.000566,19,2,0,0.044398,1,1,2
1516,Stadium + Arbordale,-83.775673,42.272655,1,1,2,91,0.021619,0.035498,1857,0,81,0,0,0.000657,19,2,0,0.043129,1,1,2
1521,Harris at Lester,-83.582489,42.226852,1,1,2,35,0.05578,0.098888,1956,0,10,0,0,0.000981,0,0,0,0.08767,1,1,2
1524,Clark + Wiard,-83.56218,42.258064,1,1,2,26,0.066282,0.101109,1298,0,13,0,0,0.001753,24,0,0,0.094537,1,1,2
1526,Grove + Margarita,-83.587257,42.222275,1,1,2,33,0.061552,0.112099,1812,0,10,0,0,0.001034,0,0,0,0.056135,1,1,2
1527,Grove + Jay,-83.593826,42.224144,1,1,2,32,0.064911,0.123271,1740,0,10,0,0,0.001054,0,0,0,0.048126,1,1,2
1529,Huron River + Spinnaker,-83.585594,42.211506,1,1,2,41,0.051899,0.091828,1050,0,17,0,0,0.001215,4,0,0,0.07428,1,1,2
1533,Harris + Marcus,-83.582413,42.224579,1,1,2,34,0.058524,0.104536,1884,0,10,0,0,0.001009,0,0,0,0.069825,1,1,2
1534,Harris + Share,-83.582367,42.229427,1,2,3,25,0.084249,0.153469,4194,0,10,0,0,0.001739,0,0,0,0.069682,1,2,3
1535,Textile + Colony Park,-83.57708,42.202785,1,2,3,44,0.046037,0.088462,778,0,17,0,0,0.001155,4,0,0.166667,0.079665,1,2,3
1536,Green + Maitland,-83.706696,42.316799,1,1,2,67,0.027601,0.040854,5167.333333,0,81,0,0,0.000671,11,3,0,0.111674,1,1,2
1538,Liberty + Eberwhite,-83.761574,42.277271,1,1,2,6,0.285714,0.408333,3142,0,80,0,0,0.00054,19,2,0,0.068855,1,1,2
1539,Liberty + Soule,-83.764221,42.276825,1,2,3,94,0.020337,0.033474,5018,0,81,0,0,0.000858,19,2,0,0.102697,1,2,3
1541,UM Tennis & Gymnastics,-83.742569,42.251736,1,1,2,69,0.027422,0.034946,693,0,140,0,0,0.00077,23,6,0,0.060704,1,1,2
1542,Scio Church + Kensington Woods,-83.783562,42.256149,1,1,2,80,0.027198,0.04326,1186,0,81,0,0,0.000756,20,2,0.5,0.15518,1,1,2
1545,River + Clark,-83.607559,42.25959,2,1,3,79,0.022433,0.030245,3504,0,98,0,0,0.001418,22,4,0.166667,0.133217,2,1,3
1550,Upland + Scio Ridge,-83.788521,42.258541,1,1,2,85,0.024359,0.037787,2248,0,81,0,0,0.00085,20,2,0,0.117135,1,1,2
1551,Holmes + Midway,-83.574348,42.253914,1,1,2,24,0.075548,0.11234,278,0,134,0,0,0.000465,24,0,0,0.037513,1,1,2
1557,Waters + Oak Valley,-83.770721,42.243206,1,1,2,78,0.024763,0.035354,4649,0,81,0,0,0.000824,1,2,0,0.117492,1,1,2
1558,WCC Service Dr + Clark,-83.667931,42.259743,1,1,2,69,0.028138,0.038011,1633,0,94,0,0,0.000621,3,4,0,0.046271,1,1,2
1559,WCC Service Dr + WCC South Side,-83.66674,42.261524,1,1,2,68,0.028945,0.040019,2255,0,94,0,0,0.000704,3,4,0,0.043726,1,1,2
1560,Pontiac Trail + Polson,-83.734856,42.311401,2,1,3,70,0.025541,0.035275,7400.666667,0,81,0,0,0.000979,11,3,0.166667,0.112457,2,1,3
1567,S- Oakbrook west of S Main,-83.752068,42.246109,1,2,3,71,0.02972,0.049498,54649,0,81,0,0,0.001467,1,2,0,0.209406,1,2,3
1570,W- Fifth Ave  south of Ann,-83.746086,42.282028,1,1,2,2,0.666667,0.75,0,0,58,0,0,0.000573,12,1,0.5,0.086082,1,1,2
1580,N- William east of Division,-83.743835,42.277905,2,1,3,1,1,1,40,0,63,0,0,0.001331,23,1,0,0.155893,2,1,3
1581,W- Tuttle Hill & Brookwood,-83.581886,42.205021,1,1,2,46,0.042637,0.076223,272.5,0,17,0,0,0.000574,4,0,0,0.044612,1,1,2
1582,S- Textile west of S Huron River,-83.571983,42.20274,1,1,2,44,0.045755,0.078889,0,0,17,0,0,0.000666,4,0,0.5,0.067345,1,1,2
1583,BTC - Fourth Ave Stop 9,-83.747543,42.278374,0,1,1,51,0.046327,0.077687,0,0,143,0,0.035657,0.000176,15,5,0,0,0,1,1
